,Party,Year,Date,Tweet,Populist,Role,Left/right,Prog/cons
3264,PvdD,2022,2022-11-24,"""Energiebesparing, minder vliegen, minder vlees eten en minder autorijden blijven klimaattaboes"", zegt @Ct_teunissen tijdens de begroting van Economische Zaken en Klimaat.Hoog tijd dat daar verandering in komt! https://t.co/sTIbEqBAKT",no,opposition,left,progressive
3265,PvdD,2022,2022-11-23,Bekijk hier het debat 👉 https://t.co/XjYWM09iuR,no,opposition,left,progressive
3266,PvdD,2022,2022-11-23,"""We zien keer op keer dat de politie bij geweld niet ingrijpt maar er zijn wel vaak arrestaties bij vreedzame demonstraties. Dat is niet meer uit te leggen.""@Ct_teunissen roept de minister van J&amp;V op om het niet meer op de gemeentes af te schuiven maar zelf onderzoek te doen. https://t.co/fTuL8hkwVF",no,opposition,left,progressive
3267,PvdD,2022,2022-11-21,"Dit weekend opnieuw een uitbraak van vogelgriep, 23.000 dieren afgemaakt 💔In een jaar tijd zijn er al meer dan 5 miljoen kippen, eenden en kalkoenen vergast. En de stallen worden nog steeds volgezet. Zie hier een overzicht van alle vogelgriepuitbraken https://t.co/VPSCghku6W https://t.co/3akAPdWNCh",no,opposition,left,progressive
3268,PvdD,2022,2022-11-20,"Onze fractievoorzitter @Ct_teunissen spreekt vanmiddag ons 35e #PvdDcongres toe 💪 Haar speech is via een livestream te volgen via ons YouTube-kanaal, rond 17.00 uur! 👇https://t.co/QqiMgwM9Jh https://t.co/BnkL26l23S",no,opposition,left,progressive
3269,PvdD,2022,2022-11-20,@SjorsSinne Wie de planeet wil redden gaat graag goed voorbereid op pad 😃💪,no,opposition,left,progressive
3270,PvdD,2022,2022-11-20,"Vandaag is ons 35e partijcongres in Den Bosch! Ben je erbij? Tweet mee met #pvddcongres! 💚Onze leden stemmen hier over het programma en de kandidatenlijsten voor maar liefst 3(!) verkiezingen van volgend jaar: Provinciale Staten, Waterschappen en de Eerste Kamer. https://t.co/iuuXQp7Rfm",no,opposition,left,progressive
3271,PvdD,2022,2022-11-18,Is de Klimaattop mislukt? Dat en meer bespreken Kamerleden @Ct_teunissen en @LammertvanRaan in de nieuwe aflevering van Klimaatvitamine de podcast 👉 https://t.co/8cEaXwT88S,no,opposition,left,progressive
3272,PvdD,2022,2022-11-18,"Samen met PvdA, SP, GroenLinks en Den Haan roepen we @TimmermansEU op:Stap uit het klimaatverwoestende #EnergyCharterTreaty! Voorkom dat de 'modernisering' wordt doorgeduwd in het belang van democratie, rechtsstaat en uw eigen energiebeleid. https://t.co/uH4BNxCel1",no,opposition,left,progressive
3273,PvdD,2022,2022-11-18,"@Wdekanter @MinIenW Wat ons betreft, komt er een verbod op plastic sigarettenfilters en werken we toe naar een rookvrije generatie: https://t.co/1nArwLGpe6",no,opposition,left,progressive
3274,PvdD,2022,2022-11-18,6 op de 10 Nederlanders is klaar met consumentenvuurwerk 🙌Onze wet met @groenlinks voor een landelijk vuurwerkverbod heeft nog geen meerderheid. Maar onder de kiezers van de meeste partijen is er wél steun voor. Tijd dat hiernaar geluisterd wordt! https://t.co/8zZmY56jPq,no,opposition,left,progressive
3275,PvdD,2022,2022-11-17,@MaartenHeuven Vinden wij ook leuk!,no,opposition,left,progressive
3276,PvdD,2022,2022-11-16,De scheepvaart kan met 'scrubbers' hele gore stookolie blijven gebruiken en ondertussen blijven voldoen aan de uitstootnormen. 10 miljard ton scrubberwater wordt geloosd in zeeën wereldwijd met zeer schadelijke effecten op het milieu. Kamervragen 👉 https://t.co/5m6Gf3yCX3,no,opposition,left,progressive
3277,PvdD,2022,2022-11-16,"“De meeste schapenhouders denken: ik moet geen maatregelen nemen, die wolf moet weg. Als ik maatregelen neem, accepteer ik dat de wolf er is. Onwil is de primaire houding”.Veel Nederlandse schapenboeren zijn niet bereid hun dieren te beschermen 🤯https://t.co/auW32DX7UN",no,opposition,left,progressive
3278,PvdD,2022,2022-11-16,"""In de natuur is wél plek voor de wolf, er is géén plek voor die 600 miljoen dieren in de veehouderij"" #wolf https://t.co/CuiS7oxfBu",no,opposition,left,progressive
3279,PvdD,2022,2022-11-15,"""Spek-taculaire attracties zoals de gehaktmolen en de slachtbaan"" 😂",no,opposition,left,progressive
3280,PvdD,2022,2022-11-14,"Goed nieuws! 🥳 Paarden zijn er niet ter vermaak van de mens, laat staan om te mishandelen voor een sport. https://t.co/g9ogWN0U0w",no,opposition,left,progressive
3281,PvdD,2022,2022-11-14,Ondemocratisch en harteloos naar de dieren. De minister wil onze wetswijziging niet uitvoeren en laat de wet liever herschrijven door de agro-lobby.Maar die heeft zijn kans gehad en al 20 jaar verspeeld zegt @LeonieVestering👇#WetDieren https://t.co/1ixjO60wON,no,opposition,left,progressive
3282,PvdD,2022,2022-11-11,"Dieren moeten genoeg ruimte, daglicht en zwemwater krijgen voor hun natuurlijke gedrag; de stal en het hok moeten aan dieren worden aangepast en niet andersom.Veel te veel gevraagd natuurlijk 🤔Lees hier hoe de minister het tegen wil houden 👇 https://t.co/rL6xMXgjwD",no,opposition,left,progressive
3283,PvdD,2022,2022-11-11,Complimenten en steun voor @LeonieVestering van collega's @LauraBromet van @groenlinks en @TjeerdD66 van @D66 over haar onvermoeibare strijd voor de dieren. En we knokken door! 💪#WetDieren https://t.co/0rQfitr1XT,no,opposition,left,progressive
3284,PvdD,2022,2022-11-11,Kijk je liever met beeld? De hele aflevering staat ook op YouTube: https://t.co/5ZY7FuTCHQ#COP27 #Klimaattop,no,opposition,left,progressive
3285,PvdD,2022,2022-11-11,Steek je COP niet in het zand! De nieuwe aflevering van Klimaatvitamine de podcast staat online. @Ct_teunissen en @LammertvanRaan bespreken de hallucinante speech van @MinPres op #COP27 en brengen je op de hoogte van het klimaatnieuws in NL. Luister nu 👉https://t.co/fEKVFiaktd https://t.co/rD4wa7dNp3,no,opposition,left,progressive
3286,PvdD,2022,2022-11-11,@PlantbasedMarge Welkom Marije! Samen sterk 💚,no,opposition,left,progressive
3287,PvdD,2022,2022-11-10,"Zwemwater voor eenden, biggen mogen hun staartjes houden en daglicht voor alle dieren. Zelfs dat gaat de minister te ver. Hij schuift onze wetswijziging opzij en vraagt de landbouwindustrie aan tafel. Ondemocratisch en harteloos naar de dieren 💔#WetDieren @LeonieVestering https://t.co/zqKikbpJmC",no,opposition,left,progressive
3288,PvdD,2022,2022-11-10,Sommige Kamerleden hebben het liever over ‘geur’ want dan hoeven ze er ook niks aan te doen. Maar de geur van mest is natuurlijk stank! 💩Onacceptabel dat mensen continu in de stank van de vee-industrie moeten leven en hier ziek van worden 😷 https://t.co/hvAV2wicLl,no,opposition,left,progressive
3289,PvdD,2022,2022-11-10,"Stop de heksenjacht op de wolf! 🐺@LeonieVestering:Er moeten natuurgebieden komen waar wolven vrij kunnen zijn. Met consequenties voor mensen die de regels overtreden, niet voor de dieren die daar leven. Het is hún huis. https://t.co/cvM9tYFne5",no,opposition,left,progressive
3290,PvdD,2022,2022-11-09,"“Wéér laat het kabinet de oren hangen naar de industriële veehouderij”Steun van @ciwf, @WakkerDier, @bontvoordieren, @wap_nl e.a. voor onze strijd tegen het ongedaan maken van de nieuwe Wet Dieren ✊👇 https://t.co/ZF5sojD5z6",no,opposition,left,progressive
3291,PvdD,2022,2022-11-09,"""We doen veel te weinig en veel te laat"", zei @MinPres op de Klimaattop. Waarom mag de industrie dan nog tot 2030 gevaarlijke en ongezonde stoffen uitstoten? @EvaAkerboom vraagt zich af of de minister van EZK de klimaatrapporten van de afgelopen weken wel gelezen heeft 👇 https://t.co/Xwo9IHLjip",no,opposition,left,progressive
3292,PvdD,2022,2022-11-09,"@Elizaberino @MariebirdOne @YvonnevanderMey @LeonieVestering Nee, ik zie je reactie niet.",no,opposition,left,progressive
3293,PvdD,2022,2022-11-09,"@Elizaberino @MariebirdOne @YvonnevanderMey @LeonieVestering Heb je gezien dat je vraag beantwoord is? Als je nog meer internationale vragen hebt, kun je het beste mailen naar info@animalpoliticsfoundation.nl.",no,opposition,left,progressive
3294,PvdD,2022,2022-11-08,Gefeliciteerd ⁦@denieuwewinkel⁩ 🏆🥳“Wat je merkt is dat steeds meer mensen het besef hebben dat het schadelijk is voor onze planeet dat we zo veel vis en vlees eten”De plantaardige toekomst begint nu 🌱💚 https://t.co/cUeXYepbjv,no,opposition,left,progressive
3295,PvdD,2022,2022-11-08,"@Elizaberino @LeonieVestering Goedenavond Eliza, wat is je vraag over jachthonden?",no,opposition,left,progressive
3296,PvdD,2022,2022-11-08,"@marck_bulter @Xtien @eddy_terstall @MinisterKenE @LammertvanRaan @groenlinks @PvdA @D66 Wij zijn geen voorstander van biomassa van hout omdat dit geen duurzame energiebron is. Wat ons betreft, komt er een verbod op verbranden van biomassa voor de opwekking van warmte en elektriciteit en worden de subsidies hiervoor per direct afgeschaft.",no,opposition,left,progressive
3297,PvdD,2022,2022-11-08,@Xtien @eddy_terstall @MinisterKenE @LammertvanRaan Dat is ons Kamerlid @LammertvanRaan.,no,opposition,left,progressive
3298,PvdD,2022,2022-11-08,"In plaats van het afbranden van bossen tegengehouden, wil @MinisterKenE biomassa juist stimuleren 🤦Waarom is dit een slecht idee?🌳 Bomen verbranden stoot CO2 uit en afgebrande bossen nemen geen CO2 meer op🌳 Deze natuurlijke CO2-opslagcapaciteit vermindert heel snel https://t.co/dHjPVLoJ8F",no,opposition,left,progressive
3299,PvdD,2022,2022-11-08,"Dankzij de Partij voor de Dieren moet Nederland niet alleen zelf uit het klimaatverwoestende ECT-verdrag stappen, maar ook alles doen om de hele EU eruit te krijgen. Samen met andere landen kunnen we een einde maken aan dit fossiele verdrag!De motie 👉 https://t.co/66yleycIgU https://t.co/4m2rSSPyLK",no,opposition,left,progressive
3300,PvdD,2022,2022-11-08,"Tijdens de @BNRfridaymove is @EdNijpels het roerend eens met @Ct_teunissen. ""Het is fundamenteel verkeerd gegaan. Iedere keer werd er weer een nieuw geitenpaadje bedacht."" Gemist? Luister terug 👉 https://t.co/e2xGdJQZrS https://t.co/5q3kpdi8Z9",no,opposition,left,progressive
3301,PvdD,2022,2022-11-07,"@Annet58 Omdat we onze standpunten zo actueel mogelijk proberen te houden, is dit de huidige stand van zaken. U kunt voor meer informatie ook hier terecht: https://t.co/ukSjgO5pGb",no,opposition,left,progressive
3302,PvdD,2022,2022-11-07,"@Annet58 Hallo Annet, dat is geen artikel maar ons actuele standpunt over dit onderwerp. Heeft u er een vraag over of suggestie voor?",no,opposition,left,progressive
3303,PvdD,2022,2022-11-06,Was je er niet bij? Kijk hier de toespraak van PvdD-Kamerlid @LammertvanRaan terug: https://t.co/20xPWXzkzR,no,opposition,left,progressive
3304,PvdD,2022,2022-11-06,Aan het nagenieten van het succesvolle #KrimpLuchtvaart-protest 💚📷 Ron Heijman https://t.co/SX6VqxS3eT,no,opposition,left,progressive
3305,PvdD,2022,2022-11-05,"@LeoPreusting @LammertvanRaan @krimpluchtvaart Gaan we zeker mee door, Leo! Bedankt voor de steun 🙏",no,opposition,left,progressive
3306,PvdD,2022,2022-11-05,@HarryLiedenbaum @LammertvanRaan @krimpluchtvaart Daar waren we niet.,no,opposition,left,progressive
3307,PvdD,2022,2022-11-05,"@LambertHuis2 @LammertvanRaan @krimpluchtvaart @NLRebellion Deden wij niet. Wel met een andere demonstratie die tegelijkertijd plaatsvond - georganiseerd door @krimpluchtvaart, @milieudefensie en @vliegoverlast die hier alle nodige vergunningen voor hadden.",no,opposition,left,progressive
3308,PvdD,2022,2022-11-05,@gezonderbewust @LammertvanRaan @krimpluchtvaart Wij waren alleen aanwezig bij de actie waar toestemming voor was.,no,opposition,left,progressive
3309,PvdD,2022,2022-11-05,"@thelightedtwit @LammertvanRaan @krimpluchtvaart Wij waren niet aanwezig bij de illegale actie. Wel bij een andere demonstratie die tegelijkertijd plaatsvond - georganiseerd door @krimpluchtvaart, @milieudefensie en @vliegoverlast die hier alle nodige vergunningen voor hadden.",no,opposition,left,progressive
3310,PvdD,2022,2022-11-05,"@avantoor @groenlinks Daar waren wij niet. Wel bij een andere demonstratie die tegelijkertijd plaatsvond - georganiseerd door @krimpluchtvaart, @milieudefensie en @vliegoverlast die hier alle nodige vergunningen voor hadden.",no,opposition,left,progressive
3311,PvdD,2022,2022-11-05,@MauritsvdKamp75 @PvdDAmersfoort Welkom! ☘️,no,opposition,left,progressive
3312,PvdD,2022,2022-11-05,"Geweldige opkomst vandaag bij #KrimpLuchtvaart! Natuurlijk waren wij er ook bij ✊Jarenlang heeft de luchtvaart ons beloftes voorgehouden: minder overlast, minder herrie, minder uitstoot. En het is allemaal niet nagekomen. Groeien kan niet meer! https://t.co/Mdx8A4WkpY",no,opposition,left,progressive
3313,PvdD,2022,2022-11-05,"Gister sprak @Ct_teunissen bij @BNR over onze oplossing voor het stikstofprobleem: veel minder dieren houden. Boeren zijn de dupe van jarenlang falend kabinetbeleid. De toekomst is duurzame, regionale en plantaardige landbouw 🧑‍🌾Gemist? Luister terug 👉 https://t.co/jtVOE96RHU https://t.co/9M6SY8FCpm",no,opposition,left,progressive
3314,PvdD,2022,2022-11-05,"Goed nieuws voor mens, dier en natuur 🥳🐶🌳Op naar een jaarwisseling die feestelijk en veilig is voor iedereen in het hele land! https://t.co/Db05yfDwar",no,opposition,left,progressive
3315,PvdD,2022,2022-11-04,Primeur! De eerste aflevering van onze podcast Klimaatvitamine staat online! 🥳 PvdD-Kamerleden @Ct_teunissen en @LammertvanRaan nemen je mee in aanloop naar de Klimaattop in Egypte en bespreken waarom minder vlees eten nog steeds een klimaattaboe is 👉 https://t.co/T3kM4RwXfB https://t.co/4FtCATfHoM,no,opposition,left,progressive
3316,PvdD,2022,2022-11-03,De natuur kan niet wachten op oplossingen en de dieren worden nog altijd vergeten 🐖🐄#stikstof #stikstofbeleid #stikstofdebat https://t.co/5Nm7hN4tlW,no,opposition,left,progressive
3317,PvdD,2022,2022-11-03,@BoswachterRob Hartelijk welkom! 💚 Samen sterk voor de aarde en al haar bewoners 💪,no,opposition,left,progressive
3318,PvdD,2022,2022-11-03,"#KrimpLuchtvaart is noodzakelijk om de sector binnen de grenzen van klimaat, leefomgeving en veiligheid voor mens en dier te krijgen 📢Zaterdag zal PvdD-Kamerlid @LammertvanRaan weer spreken op het protest op Schiphol. Kom je ook?Meer info 👉 https://t.co/qy2LDjOnVQ https://t.co/8MygIWyA7D",no,opposition,left,progressive
3319,PvdD,2022,2022-11-03,De raad van State zetten deze week een dikke streep door de stikstoflist van het kabinet.@j_vollenbroek kreeg opnieuw gelijk en sprak erover met @SvenKockelmann 👉 https://t.co/IXuoYtVwrg,no,opposition,left,progressive
3320,PvdD,2022,2022-11-02,"Wil jij een baan waarin je het verschil kunt maken voor dieren, natuur en klimaat?Ons partijbureau zoekt:🧑‍💻 mdw communicatie &amp; projectondersteuningOnze Tweede Kamerfractie zoekt:👩‍💻 fractiemanager👨‍💻 stagiair communicatieGrijp je kans! Solliciteer👇https://t.co/2gytRANutj",no,opposition,left,progressive
3321,PvdD,2022,2022-11-02,"In één jaar zijn inmiddels meer dan zes miljoen kippen, eenden en kalkoenen vergast. @LeonieVestering vraagt een debat aan over vogelgriep maar de meerderheid van de Tweede Kamer vindt het niet nodig.En dat terwijl ""de vogelgrieppandemie escaleert"". https://t.co/7EULNdeSyL",no,opposition,left,progressive
3322,PvdD,2022,2022-11-01,Het is @Klimaatweek_ maar over plantaardig eten wordt gezwegen.Net als vorig jaar toen de landbouwminister er persoonlijk voor zorgde dat minder vlees eten werd geschrapt uit de klimaatcampagne 🤯@Ct_teunissen vraagt om opheldering 👇#klimaatweek #nationaleklimaatweek #nkw2022 https://t.co/KNq0uRlbfo,no,opposition,left,progressive
3323,PvdD,2022,2022-11-01,"He grote vervuilers, doen jullie ook mee met de @Klimaatweek_ ? 🏭#nkw2022 #nationaleklimaatweek https://t.co/lC77mBgFTl",no,opposition,left,progressive
3324,PvdD,2022,2022-10-31,"Wij zoeken een nieuwe ambtelijk secretaris!☘️ Wil jij een baan in het hart van de politiek waar je het verschil kunt maken voor dieren, natuur en klimaat?☘️ Omarm jij de kernwaarden van de PvdD en kun jij deze krachtig helpen uitdragen?Solliciteer nu👇https://t.co/ROX9wC17yd",no,opposition,left,progressive
3325,PvdD,2022,2022-10-31,"@OngehoordNL Hoi, dat is een fout van ons geweest. We hebben altijd jullie logo gebruikt als we jullie beelden gebruikten. Deze keer is dat misgegaan. Excuses daarvoor!",no,opposition,left,progressive
3326,PvdD,2022,2022-10-28,28 oktober 2002: kabinet Balkenende I draaide een groot aantal diervriendelijke regels terug. De grens was bereikt: een groep dierenbeschermers richtte de Partij voor de Dieren op.Bekijk hier onze successen van de afgelopen jaren: https://t.co/fJAAvbYSwB https://t.co/4WGlhmnlTs,no,opposition,left,progressive
3327,PvdD,2022,2022-10-28,@ChristeldeHaas @Ct_teunissen Wat bijzonder! Gefeliciteerd met jullie jubileum ❤️,no,opposition,left,progressive
3328,PvdD,2022,2022-10-27,"Hoera! De PvdD bestaat 20 jaar! 🥳En wie jarig is, trakteert. Als je nu lid wordt, krijg je het boek ‘Vasthouden aan jouw idealen’ van ons cadeau. Ben je al lid? Dan kan je het boek met ledenkorting bestellen in onze webshop: https://t.co/Uz8Xzkp47UCartoon door Barbara Stok https://t.co/evtKv9aSIR",no,opposition,left,progressive
3329,PvdD,2022,2022-10-27,Tijden veranderen 🙌 Nederlanders maken duurzamere keuzes dan twee jaar geleden:🥓 minder vlees☀️ vaker zonnepanelen🚗 minder rijden🚿 korter douchen✈️ minder vliegenLaten we deze trends doorzetten 💪https://t.co/5x4s1vNFcG,no,opposition,left,progressive
3330,PvdD,2022,2022-10-25,"""Maar al heel snel zag je dat andere partij onze standpunten overnamen"" @mariannethieme over 20 jaar Partij voor de Dieren 👇 https://t.co/YmKd7JoGON",no,opposition,left,progressive
3331,PvdD,2022,2022-10-24,Onze aangenomen nieuwe #WetDieren gaat op 1 januari 2023 in: dan moeten dieren in de veehouderij beter beschermd gaan worden. Maar @ministerlnv heeft nog geen plan van aanpak…@LeonieVestering besprak dit vandaag bij @denieuwsbv 📻Kijk en luister terug👇https://t.co/cA7hyCmxrP,no,opposition,left,progressive
3332,PvdD,2022,2022-10-20,"""Vleesreclame is gesubsidieerde sabotage van de kabinetsdoelen"", aldus @LeonieVestering De verandering naar plantaardig voedsel is belangrijker dan ooit en daarom wil de Partij voor de Dieren een verbod op reclame voor vlees 🥕🥦 https://t.co/ECiVFriJQu",no,opposition,left,progressive
3333,PvdD,2022,2022-10-20,Zie hier de motie 👉 https://t.co/AdUmAa4LIQ,no,opposition,left,progressive
3334,PvdD,2022,2022-10-20,"Laat de Tweede Kamer zichzelf buitenspel zetten als het gaat om handelsverdrag EU-Mercosur? Geven we het lot van boeren, klimaat en de Amazone uit handen aan de EU?Als het aan deze partijen ligt, blijkbaar wel 🤬Maar als het aan ons ligt niet. Wij vechten door! 💪#Mercosur https://t.co/V27sDYQpKh",no,opposition,left,progressive
3335,PvdD,2022,2022-10-19,"Kersvers PvdD-Kamerlid @EvaAkerboom windt er geen doekjes om: we moeten alles op alles zetten om de biodiversiteitscrisis te stoppen. ""Als meest veedichte land ter wereld moet Nederland echt die voortrekkersrol pakken"". https://t.co/8cEJdYxIyx",no,opposition,left,progressive
3336,PvdD,2022,2022-10-19,"Na drie jaar vechten tegen het Energy Charter Treaty, stapt Nederland uit het omstreden verdrag. De aanjager wint!#exitECT https://t.co/ZuJEZiXCaI",no,opposition,left,progressive
3337,PvdD,2022,2022-10-19,De PvdD stelt voor:🥗 Alleen reclame voor gezonde producten🍟 Gemeentes helpen fastfoodketens te verbannen🧁 Snel suikerbelasting invoeren🍊 Snel btw op groente en fruit schrappen🩺 Gezond voedsel in ziekenhuizenEn nog meer! Lees onze hele bijdrage: https://t.co/4kXwObuIQ4,no,opposition,left,progressive
3338,PvdD,2022,2022-10-19,Het huidige zorgsysteem is onhoudbaar. De overheid moet gaan bijsturen! De Partij voor de Dieren wil dat we inzetten op voorkomen in plaats van genezen 🍓🥬@EvavanEsch tijdens het begrotingsdebat volksgezondheid👇 https://t.co/ErJGsFdBL4,no,opposition,left,progressive
3339,PvdD,2022,2022-10-19,“Het gros van de koeien staat binnen. En wat daar gebeurt is al helemaal niet romantisch”@deavondshowvpro maakt korte metten met koeienromantiek 🙌,no,opposition,left,progressive
3340,PvdD,2022,2022-10-18,“ECT is een garantie voor bedrijven die hun license to operate al lang verloren hebben. Fossiel blijft beschermd tot het volgende decennium. Dat is bizar en een dikke vinger naar de toekomst”PvdD-Kamerlid @LammertvanRaan over #ExitECT https://t.co/z6TuYOgSWQ,no,opposition,left,progressive
3341,PvdD,2022,2022-10-18,"Groot succes! Nederland stapt na aandringen van de PvdD e.a. als derde land uit het #ECT 🙌Het energieverdrag beschermt fossiele belangen en maakt klimaatactie duurder, trager en moeilijkerWeg met het ECT in heel Europa! 🌍#ExitECT https://t.co/Br9IxOYwP4",no,opposition,left,progressive
3342,PvdD,2022,2022-10-18,"""Een grazende koe in de wei, scharrelende kippen op het erf: we zien graag idyllische plaatjes van ons vee. Maar in de publieke opinie zijn koeien, geiten, varkens en kippen verworden tot risico’s op poten voor onze gezondheid en onze omgeving.""Leestip👇https://t.co/bixU7wUtHf",no,opposition,left,progressive
3343,PvdD,2022,2022-10-18,@YesimCandan Wij willen ze omvormen tot een tijdelijke opvang voor dieren die zich niet in hun oorspronkelijke leefgebied kunnen handhaven of daarin niet teruggezet kunnen worden.https://t.co/VXWAcY6Bu3,no,opposition,left,progressive
3344,PvdD,2022,2022-10-18,"0% rente op studieschuld, en compensatie voor de studenten van de #pechgeneratie De Eerste Kamer stemt vanavond over een motie van de Partij voor de Dieren daarover. Fractievoorzitter Niko Koffeman legt uit 👇 https://t.co/UxFYe0gE0C",no,opposition,left,progressive
3345,PvdD,2022,2022-10-16,“De tijd is rijp. Het kaartenhuis begint in te storten” Dit weekend in @volkskrantmag: een interview met @estherouwehand onder andere over de opmars van de @PartijvdDieren 🙌Ga dat zien! https://t.co/Sc5rSfCaOP,no,opposition,left,progressive
3346,PvdD,2022,2022-10-14,"We hebben geen tijd meer om door te gaan met greenwashing, het is de hoogste tijd voor echte oplossingen. Stop de bio-industrie! #COP27 @Ct_teunissen https://t.co/AbGWHB8YwJ",no,opposition,left,progressive
3347,PvdD,2022,2022-10-13,"@Eukeltje1 Daarom willen wij ook dat ongezond eten hoger wordt belast bij de fabrikant, bijvoorbeeld door een suikertaks. En door geen btw meer te heffen op groente en fruit maken we gezond eten weer betaalbaar en aantrekkelijker.",no,opposition,left,progressive
3348,PvdD,2022,2022-10-13,"Vandaag is @EvaAkerboom beëdigd als tijdelijk Tweede Kamerlid voor de Partij voor de Dieren 🥳Ze gaat zich onder andere inzetten voor biodiversiteit, en daar kleedt ze zich meteen naar 🐞🌱#allekleinebeestjeshelpen https://t.co/0aaSPUBLV2",no,opposition,left,progressive
3349,PvdD,2022,2022-10-13,Slappe afspraken in het preventieakkoord werken niet. Supermarkten blijven reclame maken voor ongezonde keuzes 🍭PvdD wil alleen reclames voor producten in Schijf van Vijf. Dit wordt o.a. onze inzet tijdens het begrotingsdebat volksgezondheid 2023 📣 https://t.co/JhPSPSmHYI,no,opposition,left,progressive
3350,PvdD,2022,2022-10-13,De Klimaattop in Egypte komt eraan en Nederland is er ook bij. Dit is de inzet van de Partij voor de Dieren 👇#klimaattop #COP27 https://t.co/jqOvQSJWqt,no,opposition,left,progressive
3351,PvdD,2022,2022-10-13,"Vanaf 2023 viert Arnhem nieuwjaar zonder consumentenvuurwerk, met een professionele show voor iedereen 🥳PvdD-wethouder Marco van der Wel: ""We willen een feest met schone lucht, schone straten, veilige sfeer en dieren zonder angst""#vuurwerkverbod https://t.co/Bt5qv3ZQyd",no,opposition,left,progressive
3352,PvdD,2022,2022-10-13,"De leefgebieden van wilde dieren blijven onder druk staan door landbouw, overbevissing, stroperij, vervuiling en opwarming van de Aarde.Natuur moet zo snel mogelijk hersteld worden! Het is van levensbelang 🚨#klimaatcrisis #biodiversiteit https://t.co/LTx0erb5s2",no,opposition,left,progressive
3353,PvdD,2022,2022-10-12,"Minder vliegen? Nee hoor, het kabinet pakt in 2022 tot nu toe veel vaker het vliegtuig dan in vorige jaren 🤦https://t.co/lXjATYBBSGNeem de klimaatcrisis serieus! https://t.co/UjNnUCiCkS",no,opposition,left,progressive
3354,PvdD,2022,2022-10-12,"Dus geen blurring. (alcoholverkoop bij de kapper of kledingzaak)Geen reclames voor alcohol.Verminder het aantal verkooppunten van alcohol, zoals de Wetenschappelijke Raad voor Regeringsbeleid adviseert.",no,opposition,left,progressive
3355,PvdD,2022,2022-10-12,"Inbreng 2018: ""Onthoud te allen tijde dat het belang van de industrie niet ter zake doet voor de gezondheid en het welzijn van de bevolking. Maak daarom harde afspraken. Voor de volksgezondheid.""",no,opposition,left,progressive
3356,PvdD,2022,2022-10-12,"In Nederland polderland wil men altijd op zoek naar compromissen en is het preventiebeleid al jaren onsuccesvol. Inbreng 2018: ""Waarom? Omdat ze zelf lijdt aan wat journalist Teun van de Keuken ""de Ziekte van het Convenant"" noemde."" https://t.co/78NeauOmnX",no,opposition,left,progressive
3357,PvdD,2022,2022-10-12,"Inbreng PvdD 2018: ""Altijd mag de sector weer aan tafel komen zitten om te regelen dat hij er goed van afkomt. Een industrie die ons alleen maar meer wil verkopen, gaat natuurlijk geen maatregelen aandragen die leiden tot het tegenovergestelde.""",no,opposition,left,progressive
3358,PvdD,2022,2022-10-12,De staatssecretaris trekt eindelijk de stekker uit de 'preventietafel alcohol'. Overleggen met de alcoholverkopers over minderen blijkt niet te werken.4 jaar verloren gegaan omdat er in 2018 niet geluisterd werd naar de kritiek vd Partij voor de Dieren. https://t.co/TxzYQAX0t4,no,opposition,left,progressive
3359,PvdD,2022,2022-10-12,"Terwijl steeds meer burgers de energierekeningen niet meer kunnen betalen, vliegen de rijksten onbeperkt naar hun jacht 🛩🛥De grootste uitstoters moeten ook het meeste bijdragen aan klimaatactie!PvdD-Kamerlid @LammertvanRaan in het @ADnl👇https://t.co/VlHbxc0IK7",no,opposition,left,progressive
3360,PvdD,2022,2022-10-11,"Enkele weken geleden gaf @estherouwehand dit interview aan de @volkskrant ""De maatschappelijke beweging die radicale verandering wil, verdient een politieke stem.""https://t.co/7bBwhkCron",no,opposition,left,progressive
3361,PvdD,2022,2022-10-11,"“Zoönosen, dierenwelzijn, stikstof, droogte, minder biodiversiteit: hoe blind moet je zijn om niet te zien dat deze problemen in Nederland een systeemverandering vergen?”Hoogleraar Imke de Boer pleit in de @Volkskrant voor ethisch verantwoorde landbouw👇https://t.co/JsR8CFqxq4",no,opposition,left,progressive
3362,PvdD,2022,2022-10-10,"""Is er nog iemand anders die een partij wil oprichten, mag ik anders even voor?""@mariannethieme vertelt over hoe de Partij voor de Dieren 20 jaar geleden werd opgericht. Benieuwd naar meer? Bekijk hier de hele video 👉https://t.co/RiOmHh4tlO https://t.co/gh3PdwGm2h",no,opposition,left,progressive
3363,PvdD,2022,2022-10-10,Leonie maakt gehakt van bizarre oplossingen van de veeindustrie.@LeonieVestering over vogelgriep bij @SpijkersBNNVARA 👇 https://t.co/fzCvDlevdK,no,opposition,left,progressive
3364,PvdD,2022,2022-10-07,"Meer dan de helft van alle geconsumeerde garnalen worden gekweekt in verre landen. En om zoveel mogelijk te kweken, worden de vrouwelijke verminkt 💔Door het verwijderen van hun oogsteeltje wordt de reproductie gestimuleerd 💰😖Kamervragen! 👉 https://t.co/kVavmtWsuY https://t.co/TBwigdV1Uq",no,opposition,left,progressive
3365,PvdD,2022,2022-10-07,"""Feiten, ik ben er net zo gek op als een maaltijd waarvoor geen levende wezens zijn gedood"" 🙌 @Dolfjansen factcheckt wat uitspraken van de vleeslobby.",no,opposition,left,progressive
